time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
32.955000,10.8273,0.7772,-5.2168,12.044
32.977000,8.5558,-0.2318,-5.3083,10.071
32.995000,4.5132,-1.0381,-4.7154,6.609
33.018000,4.6723,-0.7969,-4.7486,6.709
33.035000,6.3853,-0.0045,-4.4065,7.758
33.055000,6.1234,0.2261,-3.8681,7.246
33.075000,4.3851,-0.2719,-2.8419,5.233
33.095000,3.1624,-0.2869,-1.9228,3.712
33.115000,2.1845,0.0558,-1.0836,2.439
33.135000,0.8384,-0.1961,-0.0753,0.864
33.155000,-0.6864,-0.6100,1.3926,1.668
33.175000,-2.1571,-0.3256,2.6286,3.416
33.195000,-3.4818,0.0572,3.7132,5.091
33.216000,-5.3458,0.3328,4.2683,6.849
33.237000,-7.1537,0.1190,4.1760,8.284
33.256000,-8.6320,-0.1088,3.7603,9.416
33.278000,-8.8547,-0.2696,3.0502,9.369
33.296000,-8.9113,0.1441,2.0777,9.151
33.316000,-9.3639,1.9525,1.6555,9.707
33.336000,-8.1499,2.1096,0.6858,8.446
33.358000,-5.8921,1.6217,-0.1149,6.112
33.376000,-3.4829,1.9227,-0.1505,3.981
33.396000,-1.3252,1.4633,-0.9478,2.190
33.415000,0.1334,-0.0698,-1.3359,1.344
33.436000,1.9882,-1.8527,-1.9708,3.357
33.457000,4.7986,-4.0237,-0.3397,6.272
33.477000,6.5377,-3.7185,0.6987,7.554
33.497000,3.8252,0.2453,0.3171,3.846
33.517000,0.4295,2.3160,0.8938,2.519
33.539000,-1.2854,1.8029,0.4553,2.261
33.557000,-1.2551,0.0273,0.0076,1.255
33.577000,-0.1640,-1.1678,-0.1750,1.192
33.597000,0.4844,-0.9744,-0.4474,1.177
33.616000,0.3575,-0.1757,-0.5442,0.674
33.638000,-0.0095,0.1202,-0.7919,0.801
33.657000,-0.3800,-0.0067,-0.3036,0.486
33.677000,-0.3953,-0.1225,-0.0992,0.426
33.696000,-0.2165,-0.1600,-0.2118,0.343
33.721000,-0.0821,-0.0073,-0.2247,0.239
33.737000,0.0888,0.1310,0.2165,0.268
33.757000,0.0793,0.4467,0.9249,1.030
33.777000,0.1323,0.1335,0.8908,0.910
33.797000,-0.0576,-0.2167,1.0494,1.073
33.817000,-0.2513,-0.4143,1.2671,1.357
33.837000,-0.0714,-0.4960,0.8156,0.957
33.856000,0.3015,-0.2319,0.5065,0.633
33.877000,0.6278,0.0428,-0.0828,0.635
33.896000,0.5105,0.2151,-0.2245,0.598
33.916000,0.1423,0.1552,-0.0163,0.211
33.936000,0.0252,-0.1767,-0.2287,0.290
33.956000,0.1777,-0.3772,0.1776,0.453
33.976000,0.1944,-0.2976,0.4116,0.544
33.996000,-0.0171,-0.0766,0.1130,0.138
34.016000,-0.1238,0.0144,-0.1306,0.181
34.036000,-0.1823,0.1508,-0.1261,0.268
34.057000,-0.1898,0.1869,-0.1216,0.293
34.077000,0.0334,-0.0120,-0.2245,0.227
34.097000,0.2147,-0.1687,-0.3134,0.416
34.117000,0.0783,-0.2309,-0.0200,0.245
34.140000,-0.1787,-0.2598,0.0024,0.315
34.157000,-0.3218,-0.2164,-0.1891,0.431
34.177000,-0.2619,-0.0290,-0.2877,0.390
34.197000,-0.0451,0.2611,-0.2350,0.354
34.216000,0.3880,0.3063,-0.0641,0.499
34.238000,0.6924,-0.0772,0.0727,0.700
34.257000,0.4901,-0.3005,-0.1730,0.600
34.277000,-0.0329,-0.1154,-0.1788,0.215
34.297000,-0.2738,0.2079,-0.0816,0.353
34.318000,-0.2311,0.3292,-0.2045,0.451
34.338000,-0.0451,0.1960,0.0034,0.201
34.357000,0.1433,0.0472,0.0985,0.180
34.378000,0.1787,-0.0956,-0.1182,0.235
34.398000,-0.0199,-0.0350,-0.1670,0.172
34.417000,-0.1799,0.1507,-0.1057,0.257
34.437000,-0.0888,0.0683,-0.0233,0.114
34.458000,0.1859,-0.0567,0.1625,0.253
34.478000,0.2260,-0.0595,0.1918,0.302
34.498000,0.1194,-0.0029,0.1602,0.200
34.517000,0.1143,0.0425,0.1369,0.183
34.537000,0.0513,0.0206,0.0929,0.108
34.558000,-0.0279,0.0544,0.3046,0.311
34.579000,0.0745,-0.0324,0.3718,0.381
34.598000,0.1446,-0.1482,0.3726,0.426
34.619000,0.0146,-0.2394,0.1397,0.278
34.640000,-0.0626,-0.2070,0.0729,0.228
34.661000,-0.0989,-0.1430,0.1610,0.237
34.678000,-0.1188,-0.1414,0.1594,0.244
34.698000,-0.1350,-0.1817,0.1346,0.263
34.718000,-0.0067,-0.2005,0.1786,0.269
34.740000,0.0923,-0.1433,0.3872,0.423
34.762000,0.2678,-0.2030,0.3742,0.503
34.778000,0.3383,-0.2138,0.1658,0.433
34.798000,0.0780,-0.0708,0.1279,0.166
34.819000,-0.1012,0.0200,0.1883,0.215
34.838000,-0.0402,-0.0103,0.1652,0.170
34.859000,0.1222,-0.1081,0.1260,0.206
34.879000,0.2317,-0.0556,0.0952,0.257
34.898000,0.2019,-0.0023,0.1439,0.248
34.918000,0.0955,-0.1026,0.1499,0.205
34.938000,-0.0776,-0.1161,0.0531,0.149
34.959000,-0.0958,-0.0824,-0.0913,0.156
34.978000,-0.0236,0.0634,0.0629,0.092
34.999000,0.1051,0.0448,0.1040,0.154
35.019000,0.0600,-0.0158,0.1644,0.176
35.039000,-0.0526,-0.1229,0.1571,0.206
35.059000,-0.0304,-0.2499,0.1182,0.278
35.080000,0.0836,-0.2284,0.1155,0.269
35.099000,0.1254,-0.0426,0.1112,0.173
35.119000,0.0564,0.1064,0.0005,0.120
35.139000,0.0994,0.0226,0.1134,0.152
35.159000,0.0218,-0.0519,0.2949,0.300
35.179000,-0.1536,0.0058,0.1189,0.194
35.199000,-0.2641,0.0126,-0.1115,0.287
35.219000,-0.3281,0.0913,-0.3980,0.524
35.239000,-0.3015,0.2036,-0.4500,0.579
35.260000,-0.0311,0.0873,-0.4806,0.489
35.281000,0.1676,-0.1643,-0.7514,0.787
35.298000,0.2297,-0.4064,-1.0222,1.124
35.319000,0.3800,-0.3108,-1.1073,1.211
35.339000,0.5805,0.3481,-0.8958,1.123
35.359000,0.5662,0.7378,-1.1990,1.517
35.381000,0.5437,0.6665,-1.3867,1.632
35.399000,0.7039,0.3549,-1.4307,1.634
35.420000,0.7435,-0.1156,-1.7385,1.894
35.440000,0.7803,-0.5667,-2.2406,2.439
35.459000,0.9656,-0.8517,-2.4644,2.780
35.480000,0.6910,-0.6881,-2.5167,2.699
35.499000,0.0089,-0.3587,-2.1230,2.153
35.520000,-0.9737,0.1001,-2.9323,3.091
35.541000,-1.8791,0.7116,-2.6838,3.353
35.559000,-2.6186,1.0675,0.2562,2.839
35.580000,-2.7984,0.9053,3.3376,4.449
35.601000,-3.3795,-0.2103,5.3625,6.342
35.620000,-4.4343,-1.1747,5.2237,6.952
35.642000,-4.8435,-0.8126,5.6768,7.506
35.659000,-4.1855,0.4424,7.2549,8.387
35.680000,-3.3314,1.3605,9.8704,10.506
35.702000,-4.4174,1.4584,12.1249,12.987
35.719000,-5.2687,0.7884,10.9384,12.167
35.740000,-3.3420,-1.0451,8.8854,9.550
35.768000,-2.2644,-0.5596,8.4646,8.780
35.788000,-3.2487,-0.6752,6.2782,7.101
35.800000,-3.3609,-2.7034,4.1482,5.984
35.820000,-0.3215,-1.8671,1.6291,2.499
35.840000,1.2288,-0.8290,-3.2419,3.565
35.859000,0.4848,3.6041,-4.9611,6.151
35.880000,5.8873,-0.7015,-6.9884,9.165
35.901000,12.5459,-6.6644,-7.5163,16.072
35.921000,13.2540,-1.4127,-11.3757,17.523
35.939000,16.6047,4.2837,-14.0850,22.191
35.959000,12.5367,1.3378,-10.9340,16.689
35.980000,9.7098,-1.5379,-10.6604,14.501
36.001000,8.2323,1.0491,-10.8719,13.677
36.021000,5.1855,4.1901,-11.3337,13.149
36.040000,-0.8174,4.2936,-8.3302,9.407
36.069000,-4.4724,2.6627,-4.9615,7.191
36.083000,-5.5648,-1.8200,-2.9002,6.534
36.101000,-0.2554,-1.3413,-0.6810,1.526
36.121000,13.2893,1.0052,-1.1055,13.373
36.141000,17.2777,0.9049,-2.0704,17.425
36.160000,16.3140,-1.8304,-1.1276,16.455
36.180000,19.4482,-3.9841,0.6148,19.862
36.201000,28.0150,-6.3750,2.9715,28.884
36.221000,37.7669,-7.3264,6.1321,38.957
36.241000,40.6181,-9.1813,10.9938,43.070
36.261000,8.4341,-5.3458,8.3735,13.032
36.282000,-13.4527,-9.5776,-30.7896,34.939
36.301000,-28.2997,5.5911,-48.0063,56.007
36.322000,-34.2411,14.7248,-4.6127,37.557
36.341000,-20.1591,6.2960,5.2524,21.763
36.362000,-9.0920,8.7146,7.7476,14.786
36.381000,-7.0688,10.9276,8.2705,15.420
36.401000,-5.1681,7.5411,-10.1701,13.675
36.421000,-0.9340,-0.3365,2.9383,3.102
36.441000,-4.1168,-5.4740,4.4031,8.143
36.460000,-8.5614,-4.0051,3.9601,10.248
36.489000,-9.9948,-1.9212,5.0574,11.365
36.502000,-12.0411,-1.0712,3.3295,12.539
36.520000,-12.7354,-0.7911,1.3304,12.829
36.541000,-11.8089,0.1371,1.8676,11.956
36.562000,-9.7830,0.1161,0.5101,9.797
36.589000,-6.9645,-1.1035,0.8857,7.107
36.605000,-7.8494,-0.1948,1.1707,7.939
36.621000,-9.8079,2.0843,1.8803,10.202
36.641000,-10.4219,2.7752,2.1215,10.992
36.661000,-10.2033,0.7711,2.5751,10.552
36.681000,-9.7149,-0.1973,2.0644,9.934
36.706000,-9.9794,1.1251,2.4049,10.327
36.723000,-10.8247,2.8447,3.4600,11.715
36.741000,-10.5951,2.9036,2.8762,11.356
36.761000,-9.7992,0.8637,1.8521,10.010
36.781000,-10.0805,0.1628,2.3474,10.352
36.801000,-10.8952,0.6638,2.6992,11.244
36.822000,-10.2991,-0.2980,2.0946,10.514
36.842000,-7.9547,-1.5002,2.6908,8.530
36.869000,-7.7643,-1.6407,0.6832,7.965
36.880000,-8.4529,-0.8737,0.3650,8.506
36.902000,-7.9022,0.1480,0.3435,7.911
36.922000,-6.2448,0.3982,-1.2056,6.373
36.942000,-6.2245,1.5135,-1.9473,6.695
36.962000,-8.1037,0.1883,-2.6127,8.517
36.981000,-8.5379,-5.3787,-2.5815,10.416
37.004000,-7.5465,-7.7437,0.1903,10.814
37.021000,-8.8499,-5.2624,9.9463,14.316
37.042000,-6.8500,2.1551,2.7968,7.706
37.062000,20.2190,1.2093,-45.7409,50.025
37.084000,34.3593,10.2779,-0.6102,35.869
37.102000,28.4129,-6.0367,-2.7881,29.181
37.122000,14.4728,-13.7172,-12.3766,23.469
37.142000,11.3768,12.0363,-7.6921,18.261
37.162000,5.8008,13.3687,-0.0560,14.573
37.184000,9.7359,-1.2892,0.0797,9.821
37.208000,9.8827,-8.8400,-0.8370,13.286
37.227000,1.6057,-8.6676,-1.0378,8.876
37.244000,1.2583,-1.3429,-2.2917,2.939
37.261000,7.5172,6.9290,-2.0996,10.437
37.282000,7.8646,5.2120,-2.4392,9.745
37.306000,2.9700,-1.1497,-1.4930,3.517
37.322000,1.3388,-4.7167,-0.8956,4.984
37.342000,3.1826,-2.2339,-3.8144,5.447
37.362000,5.7264,3.8761,-5.0764,8.578
37.383000,6.0652,3.2677,-4.4651,8.210
37.402000,4.3750,-1.0764,-3.5009,5.706
37.423000,4.6910,-1.7385,-3.1256,5.899
37.443000,5.8359,-0.2096,-4.2421,7.218
37.463000,5.3012,1.0081,-4.8277,7.241
37.483000,3.9473,1.1879,-4.1051,5.818
37.502000,3.5769,0.4118,-3.2821,4.872
37.523000,3.3363,-0.5930,-3.1702,4.640
37.543000,3.3392,-0.2045,-2.7244,4.315
37.563000,3.5162,0.8430,-1.7968,4.038
37.583000,2.7249,0.8256,-1.3829,3.165
37.603000,2.1971,0.3323,-0.8850,2.392
37.623000,2.0677,0.2878,-0.3557,2.118
37.644000,1.4865,0.4665,0.8261,1.763
37.664000,0.5355,0.0341,1.6666,1.751
37.684000,-0.4636,-0.3025,2.0774,2.150
37.704000,-1.0784,-0.0741,2.3707,2.605
37.727000,-1.6297,-0.0253,2.5681,3.042
37.743000,-2.5357,-0.3233,3.0531,3.982
37.763000,-3.4588,-0.2143,3.4924,4.920
37.783000,-4.0668,-0.0375,3.2803,5.225
37.802000,-5.4618,0.0346,2.9047,6.186
37.825000,-7.1406,-0.4850,2.6920,7.647
37.844000,-8.3313,-0.7618,2.6055,8.762
37.863000,-8.6719,-0.7073,2.1939,8.973
37.883000,-8.6752,-0.4599,1.4110,8.801
37.903000,-8.3757,-0.4116,0.5410,8.403
37.924000,-7.3222,-1.0797,-1.1865,7.496
37.943000,-5.7327,-1.6010,-2.7694,6.565
37.963000,-2.3339,-0.9933,-4.5112,5.175
37.983000,1.9609,1.2674,-5.3229,5.812
38.003000,6.9227,3.4814,-3.5130,8.508
38.024000,9.1915,2.4972,-1.3634,9.622
38.045000,3.9895,-1.2191,-0.9133,4.270
38.064000,-0.9964,-3.0138,0.3166,3.190
38.084000,-2.7087,-2.3029,1.4721,3.848
38.104000,-3.2412,-0.9642,0.6600,3.445
38.124000,-1.5067,-0.3221,0.5843,1.648
38.144000,1.3614,0.1215,0.4472,1.438
38.164000,2.5375,0.2660,0.1043,2.554
38.184000,1.9282,0.2552,-0.1764,1.953
38.203000,0.7528,0.2042,-0.5156,0.935
38.223000,-0.2117,0.5578,-0.3316,0.683
38.244000,-0.3425,0.8813,-0.2955,0.991
38.264000,0.0781,0.9020,0.1977,0.927
38.284000,0.3427,0.5394,0.5273,0.829
38.305000,0.3256,0.2186,0.3831,0.548
38.324000,0.2949,0.1839,0.7157,0.796
38.346000,0.1283,0.1685,0.5021,0.545
38.364000,-0.1124,0.4074,0.4415,0.611
38.383000,-0.3361,0.6427,0.4314,0.844
38.404000,-0.2634,0.3621,0.3546,0.571
38.424000,-0.2785,0.1622,0.7674,0.832
38.444000,-0.2104,-0.0190,0.7631,0.792
38.463000,0.0091,-0.1941,0.8302,0.853
38.483000,0.2703,-0.3828,0.7749,0.906
38.503000,0.4978,-0.2533,0.2440,0.610
38.524000,0.3951,-0.0163,0.1084,0.410
38.546000,0.1919,-0.0039,0.0832,0.209
38.565000,0.2454,-0.2864,-0.0753,0.385
38.584000,0.2571,-0.2572,0.2392,0.435
38.605000,0.1249,-0.2745,0.1345,0.330
38.624000,-0.1712,-0.1784,0.1050,0.269
38.645000,-0.2910,-0.0769,0.0924,0.315
38.664000,-0.0901,-0.0474,-0.1585,0.188
38.685000,0.2370,-0.1344,-0.0681,0.281
38.704000,0.2870,-0.1418,0.2207,0.389
38.724000,0.0776,-0.0621,0.1869,0.212
38.745000,-0.0079,-0.0632,0.1400,0.154
38.765000,0.0030,-0.0027,0.0071,0.008
38.787000,0.0918,0.0447,-0.0489,0.113
38.805000,0.2004,0.0829,0.2204,0.309
38.833000,0.2179,-0.0475,0.1765,0.284
38.847000,0.1634,0.0040,0.1883,0.249
38.865000,-0.0502,0.1147,0.0731,0.145
38.885000,-0.2308,0.2066,0.0173,0.310
38.915000,-0.2636,0.2137,-0.0647,0.345
38.930000,-0.1681,0.2008,-0.2322,0.350
38.946000,-0.1066,0.3359,-0.0527,0.356
38.966000,0.0123,0.3167,-0.0138,0.317
38.986000,0.1613,0.1582,0.0784,0.239
39.005000,0.1575,0.2287,0.1082,0.298
39.025000,0.2463,0.1314,0.0749,0.289
39.045000,0.2587,-0.0502,0.1746,0.316
39.067000,0.0788,-0.0387,0.2565,0.271
39.086000,-0.0870,-0.0270,0.1422,0.169
39.105000,-0.0852,-0.0334,0.1457,0.172
39.125000,-0.1074,-0.0805,0.2339,0.270
39.146000,-0.1342,-0.1178,0.2421,0.301
39.166000,-0.0017,-0.1186,0.2424,0.270
39.186000,0.0539,-0.0789,0.2475,0.265
39.205000,0.0807,-0.0263,0.1902,0.208
39.225000,0.1075,0.0371,0.1999,0.230
39.246000,0.1978,-0.0132,0.2376,0.309
39.265000,0.0718,-0.0073,0.2393,0.250
39.285000,-0.0790,0.0842,0.2153,0.244
39.305000,-0.1051,0.0206,0.0540,0.120
39.325000,0.0313,0.1456,0.0903,0.174
39.345000,0.1428,0.2181,0.0215,0.262
39.365000,-0.0386,0.1708,0.1108,0.207
39.385000,-0.2011,0.0583,0.0575,0.217
39.405000,-0.0517,0.0078,0.0261,0.058
39.425000,0.1642,0.0711,0.0333,0.182
39.445000,0.1353,0.1423,-0.1071,0.224
39.465000,0.0341,0.1468,-0.1900,0.243
39.485000,-0.0837,0.1858,-0.1706,0.266
39.505000,-0.1111,0.2739,-0.1632,0.338
39.525000,-0.0130,0.1601,-0.0666,0.174
39.545000,0.0908,-0.0356,0.0196,0.099
39.565000,0.1423,0.0125,-0.0285,0.146
39.585000,0.2332,0.0922,0.2230,0.336
39.605000,0.1705,0.0437,0.1692,0.244
39.625000,0.0979,0.0463,0.1812,0.211
39.646000,0.1178,0.1119,0.2504,0.299
39.666000,0.1389,0.1469,0.1600,0.258
