time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
71.034000,0.0225,0.2454,-0.0787,0.259
71.044000,-0.0403,0.2524,-0.0790,0.268
71.045000,-0.0419,0.2666,-0.0986,0.287
71.050000,-0.0389,0.2653,-0.0859,0.282
71.055000,-0.0633,0.2890,-0.1068,0.315
71.059000,0.0080,0.3211,-0.0871,0.333
71.065000,0.0910,0.3364,-0.0855,0.359
71.069000,0.2049,0.2835,0.0714,0.357
71.074000,0.2541,0.2163,0.1542,0.368
71.079000,0.1577,0.1970,0.1521,0.295
71.084000,0.0710,0.2281,0.1620,0.289
71.089000,0.0668,0.2351,0.2377,0.341
71.093000,0.0900,0.2314,0.2907,0.382
71.098000,0.0431,0.2529,0.3164,0.407
71.103000,-0.0083,0.2348,0.2884,0.372
71.108000,-0.0333,0.1906,0.2990,0.356
71.113000,-0.0368,0.1870,0.2152,0.288
71.118000,0.0623,0.1895,0.1831,0.271
71.124000,0.1445,0.2064,0.1739,0.306
71.129000,0.1895,0.2041,0.1733,0.328
71.133000,0.2104,0.1923,0.2649,0.389
71.141000,0.0773,0.1925,0.3170,0.379
71.143000,-0.0640,0.2226,0.3191,0.394
71.148000,-0.1800,0.2623,0.3488,0.472
71.153000,-0.2457,0.2948,0.3511,0.520
71.158000,-0.2146,0.3070,0.3119,0.487
71.163000,-0.1679,0.3001,0.3030,0.458
71.167000,-0.0927,0.2908,0.2630,0.403
71.172000,-0.0187,0.2600,0.1946,0.325
71.177000,0.0158,0.2436,0.1011,0.264
71.182000,0.0607,0.2332,0.0399,0.244
71.188000,0.0840,0.2707,-0.0077,0.284
71.192000,0.0379,0.2472,-0.0278,0.252
71.198000,0.0397,0.2225,-0.0420,0.230
71.202000,-0.0912,0.2122,-0.0334,0.233
71.208000,-0.1706,0.2080,-0.0093,0.269
71.212000,-0.1831,0.2240,-0.0247,0.290
71.218000,-0.1442,0.1934,-0.0855,0.256
71.224000,-0.0684,0.2022,-0.1667,0.271
71.227000,-0.0203,0.1896,-0.2072,0.282
71.233000,0.0039,0.1578,-0.2131,0.265
71.253000,0.0089,0.1320,-0.2047,0.244
71.254000,-0.0160,0.1313,-0.2252,0.261
71.255000,-0.0458,0.1497,-0.2051,0.258
71.255000,-0.0483,0.2327,-0.1971,0.309
71.257000,-0.0364,0.2128,-0.1917,0.289
71.263000,-0.0424,0.2418,-0.1886,0.310
71.267000,-0.0031,0.2481,-0.1990,0.318
71.273000,0.0468,0.2364,-0.2095,0.319
71.277000,0.0428,0.1817,-0.1913,0.267
71.282000,0.0459,0.1904,-0.1649,0.256
71.288000,-0.0084,0.1764,-0.1351,0.222
71.292000,-0.0650,0.1947,-0.1604,0.260
71.296000,-0.1038,0.2344,-0.1798,0.313
71.301000,-0.1292,0.3183,-0.2114,0.403
71.307000,-0.0925,0.3147,-0.2430,0.408
71.311000,-0.0200,0.2669,-0.2665,0.378
71.316000,0.0273,0.2993,-0.3476,0.460
71.322000,0.0350,0.3100,-0.3679,0.482
71.326000,0.0401,0.2740,-0.3452,0.443
71.331000,0.0487,0.2453,-0.3073,0.396
71.336000,0.0441,0.1807,-0.3018,0.355
71.342000,0.0336,0.1867,-0.2499,0.314
71.346000,0.0387,0.2021,-0.1971,0.285
71.351000,0.0616,0.1973,-0.1839,0.277
71.361000,0.0496,0.2187,-0.1720,0.283
71.362000,0.0581,0.2126,-0.1913,0.292
71.366000,0.1468,0.2256,-0.1582,0.312
71.371000,0.1600,0.2027,-0.1874,0.319
71.385000,0.1742,0.1642,-0.1915,0.307
71.385000,0.1370,0.1736,-0.1767,0.283
71.385000,0.1476,0.1902,-0.1224,0.270
71.391000,0.1761,0.2175,-0.0743,0.290
71.395000,0.1272,0.2133,-0.0524,0.254
71.401000,0.0728,0.1640,-0.0591,0.189
71.406000,0.0189,0.1745,0.0233,0.177
71.411000,0.0559,0.1884,0.0243,0.198
71.416000,0.0879,0.1762,-0.0162,0.198
71.420000,0.0935,0.1901,0.0147,0.212
71.425000,0.1646,0.2051,0.0478,0.267
71.430000,0.2244,0.1832,0.0259,0.291
71.435000,0.2017,0.2065,0.0791,0.299
71.440000,0.1817,0.2131,0.1141,0.302
71.445000,0.1571,0.2078,0.1418,0.297
71.449000,0.1328,0.2108,0.1147,0.274
71.458000,0.0626,0.2197,0.1234,0.260
71.460000,0.0320,0.2559,0.1442,0.295
71.464000,0.0065,0.2502,0.1162,0.276
71.469000,0.0086,0.2137,0.0860,0.231
71.485000,-0.0023,0.1717,0.0301,0.174
71.485000,-0.0096,0.1917,0.0423,0.197
71.485000,-0.0512,0.1949,0.0201,0.202
71.489000,0.0024,0.1862,0.0075,0.186
71.493000,0.0344,0.1645,-0.0443,0.174
71.499000,0.0481,0.1335,-0.1681,0.220
71.505000,0.0652,0.1466,-0.1486,0.219
71.509000,0.0797,0.1596,-0.1316,0.222
71.514000,0.0467,0.2034,-0.1172,0.239
71.519000,-0.0325,0.1804,-0.0887,0.204
71.524000,-0.0955,0.1729,-0.0748,0.211
71.528000,-0.0809,0.1975,-0.0255,0.215
71.533000,-0.0734,0.1661,-0.0088,0.182
71.538000,-0.0564,0.1623,-0.0431,0.177
71.543000,-0.0478,0.1336,-0.0427,0.148
71.548000,0.0248,0.1004,-0.0756,0.128
71.553000,0.0909,0.1233,-0.0846,0.175
71.558000,0.1348,0.1447,-0.1292,0.236
71.563000,0.1286,0.1612,-0.1046,0.231
71.568000,0.1070,0.1586,-0.0874,0.210
71.575000,0.0583,0.1655,-0.0478,0.182
71.584000,-0.0067,0.1936,-0.0147,0.194
71.585000,-0.0213,0.1955,-0.0115,0.197
71.588000,0.0107,0.1533,0.0107,0.154
71.606000,0.0067,0.1377,0.0254,0.140
71.607000,0.0431,0.1316,0.0211,0.140
71.608000,-0.0000,0.1031,0.0015,0.103
71.608000,0.0058,0.0985,-0.0264,0.102
71.613000,0.0280,0.1023,-0.0042,0.106
71.617000,0.0738,0.1155,-0.0415,0.143
71.623000,0.0635,0.1334,-0.0523,0.157
71.627000,0.0021,0.1298,-0.0240,0.132
71.632000,-0.0528,0.1298,-0.0160,0.141
71.638000,-0.1109,0.1119,-0.0010,0.158
71.642000,-0.1294,0.1286,-0.0338,0.186
71.648000,-0.1264,0.1891,-0.0046,0.227
71.653000,-0.0854,0.1648,-0.0136,0.186
71.658000,-0.0626,0.1668,-0.0322,0.181
71.662000,-0.0363,0.1877,-0.0768,0.206
71.667000,-0.0056,0.1883,-0.0831,0.206
71.673000,0.0473,0.1533,-0.1429,0.215
71.678000,0.0998,0.1601,-0.1964,0.272
71.683000,0.1315,0.1418,-0.2164,0.290
71.686000,0.1593,0.1344,-0.2163,0.300
71.693000,0.0990,0.1222,-0.2685,0.311
71.697000,0.0701,0.1244,-0.2384,0.278
71.702000,0.0153,0.1206,-0.2361,0.266
71.717000,-0.0071,0.0919,-0.1924,0.213
71.718000,-0.0365,0.0859,-0.1433,0.171
71.718000,-0.0656,0.0574,-0.1648,0.186
71.742000,-0.0992,0.0529,-0.1921,0.223
71.743000,-0.1148,0.0947,-0.1802,0.234
71.743000,-0.1148,0.1065,-0.1887,0.245
71.744000,-0.0924,0.0944,-0.1830,0.226
71.744000,-0.0691,0.0894,-0.2381,0.264
71.746000,-0.0519,0.1249,-0.1742,0.221
71.751000,-0.0420,0.0994,-0.2215,0.246
71.757000,0.0166,0.1229,-0.2151,0.248
71.761000,0.0949,0.1722,-0.1793,0.266
71.767000,0.1453,0.1771,-0.1655,0.283
71.771000,0.1514,0.1641,-0.0723,0.235
71.775000,0.1433,0.1904,-0.0240,0.240
71.781000,0.1176,0.2106,0.0240,0.242
71.785000,0.1098,0.1712,0.0655,0.214
71.790000,0.1733,0.1643,0.0985,0.258
71.795000,0.2077,0.1514,0.1253,0.286
71.800000,0.1541,0.1161,0.1150,0.225
71.809000,0.1294,0.1179,0.1526,0.232
71.810000,0.0683,0.0664,0.1448,0.173
71.815000,0.0292,0.0022,0.1823,0.185
71.820000,0.0118,-0.0152,0.2006,0.202
71.838000,-0.0211,0.0223,0.2283,0.230
71.839000,-0.0405,-0.0047,0.2680,0.271
71.839000,-0.0848,0.0327,0.2350,0.252
71.840000,-0.1085,0.0223,0.2390,0.263
71.844000,-0.1260,0.0453,0.1982,0.239
71.850000,-0.1756,0.1156,0.1897,0.283
71.854000,-0.1619,0.1354,0.2003,0.291
71.859000,-0.1365,0.1160,0.1932,0.263
71.865000,-0.1325,0.1109,0.1102,0.205
71.869000,-0.1405,0.1522,0.0195,0.208
71.874000,-0.0369,0.1801,-0.0158,0.184
71.879000,0.0504,0.1151,-0.0948,0.157
71.884000,0.0753,0.0910,-0.1851,0.220
71.890000,0.0703,0.1110,-0.2263,0.262
71.894000,0.0819,0.1226,-0.2186,0.264
71.899000,0.0743,0.0924,-0.2181,0.248
71.904000,0.0820,0.0827,-0.2308,0.259
71.909000,0.0482,0.0754,-0.1878,0.208
71.914000,0.0576,0.0586,-0.1394,0.162
71.919000,0.0597,0.0764,-0.1401,0.170
71.933000,0.0523,0.0276,-0.0958,0.113
71.935000,0.0734,0.0385,-0.1361,0.159
71.937000,0.0788,0.1300,-0.1276,0.199
71.960000,0.0982,0.1603,-0.0837,0.206
71.961000,0.1176,0.1356,-0.0509,0.187
71.961000,0.0799,0.1206,-0.0387,0.150
71.962000,0.0735,0.0630,-0.0541,0.111
71.962000,0.0944,0.0961,-0.0158,0.136
71.964000,0.0722,0.1278,-0.0216,0.148
71.969000,0.0822,0.1319,-0.0121,0.156
71.973000,0.1182,0.1169,0.0470,0.173
71.978000,0.1053,0.1045,0.0665,0.163
71.984000,0.0378,0.1171,0.1037,0.161
71.989000,-0.0135,0.1569,0.1251,0.201
71.993000,-0.0158,0.1548,0.1855,0.242
71.998000,-0.0097,0.1503,0.2229,0.269
72.003000,-0.0203,0.1554,0.2101,0.262
72.008000,-0.0010,0.1462,0.2010,0.249
72.013000,0.0549,0.1075,0.1898,0.225
72.017000,0.0866,0.0513,0.2312,0.252
72.026000,0.0778,-0.0068,0.2522,0.264
72.028000,0.0752,0.0151,0.2458,0.257
72.033000,-0.0022,0.0333,0.2704,0.272
72.038000,-0.0267,0.0289,0.2868,0.289
72.055000,-0.0321,0.0174,0.3554,0.357
72.056000,-0.0505,0.0132,0.4296,0.433
72.057000,-0.0912,-0.0290,0.4217,0.432
72.057000,-0.0631,-0.0581,0.4182,0.427
72.062000,-0.0674,-0.0130,0.4606,0.466
72.068000,-0.0825,0.0177,0.4518,0.460
72.072000,-0.0918,-0.0041,0.4634,0.472
72.077000,-0.0771,0.0028,0.4731,0.479
72.083000,-0.0217,-0.0082,0.4866,0.487
72.088000,-0.0347,0.0239,0.4584,0.460
72.092000,-0.0272,0.0536,0.4676,0.471
72.098000,-0.0112,0.0941,0.3358,0.349
72.103000,-0.0360,0.1345,0.2642,0.299
72.108000,-0.0297,0.1246,0.2622,0.292
72.112000,-0.0114,0.0957,0.2339,0.253
72.117000,0.0246,0.0465,0.2225,0.229
72.121000,0.0046,0.0357,0.1683,0.172
72.126000,0.0227,0.1014,0.1034,0.147
72.131000,0.0178,0.1013,0.0807,0.131
72.136000,0.0774,0.0772,0.0423,0.117
72.151000,0.0450,0.0389,0.0748,0.096
72.153000,0.0114,0.0485,0.1133,0.124
72.154000,-0.0375,0.0508,0.0955,0.115
72.180000,-0.0757,0.0724,0.1067,0.150
72.180000,-0.0708,0.0377,0.0856,0.117
72.181000,-0.0241,0.0078,0.1146,0.117
72.181000,-0.0204,0.0043,0.1415,0.143
72.181000,0.0143,-0.0040,0.1791,0.180
72.181000,-0.0296,0.0009,0.1606,0.163
72.186000,-0.0400,-0.0049,0.1329,0.139
72.190000,-0.0361,0.0214,0.1647,0.170
72.197000,-0.0203,0.0178,0.2106,0.212
72.202000,0.0155,-0.0059,0.1709,0.172
72.206000,-0.0024,0.0667,0.1339,0.150
72.210000,-0.0591,0.1850,0.0805,0.210
72.215000,-0.0738,0.2133,0.0217,0.227
72.220000,-0.0624,0.1607,0.0536,0.180
72.225000,0.0332,0.1049,0.0091,0.110
72.231000,0.0888,0.0519,-0.0563,0.117
72.235000,0.1216,0.0327,-0.0606,0.140
72.240000,0.1148,0.0646,-0.1101,0.172
72.245000,0.0878,0.0618,-0.1104,0.154
72.250000,0.1098,0.0638,-0.1215,0.176
72.254000,0.0840,0.0480,-0.0947,0.135
72.260000,0.0394,0.0264,-0.0930,0.104
72.265000,0.0177,-0.0105,-0.0547,0.058
72.270000,-0.0120,0.0312,-0.0142,0.036
72.280000,-0.0262,0.0477,0.0188,0.058
72.281000,-0.0118,0.0486,0.0729,0.088
72.285000,-0.0140,0.0305,0.0672,0.075
72.300000,-0.0077,0.0351,0.0568,0.067
72.301000,0.0316,0.0267,0.0561,0.070
72.301000,0.0362,0.0147,0.0768,0.086
72.305000,0.0384,0.0551,0.0831,0.107
72.309000,0.0394,0.0785,0.0562,0.104
72.314000,0.0308,0.0875,0.0211,0.095
72.319000,0.0187,0.1225,0.0101,0.124
72.324000,0.0091,0.1074,-0.0175,0.109
72.329000,-0.0598,0.1043,-0.0355,0.125
72.334000,-0.1056,0.1083,-0.0700,0.167
72.340000,-0.0917,0.0920,-0.1164,0.174
72.344000,-0.0317,0.0688,-0.1255,0.147
72.349000,0.0017,0.0350,-0.1550,0.159
72.354000,0.0052,0.0300,-0.1735,0.176
72.359000,0.0276,0.0085,-0.1622,0.165
72.363000,0.0142,0.0251,-0.0775,0.083
72.368000,0.0909,0.0285,-0.0613,0.113
72.376000,0.0816,0.0235,-0.0179,0.087
72.378000,0.0427,0.0020,0.0549,0.070
72.383000,0.0232,0.0032,0.1460,0.148
72.388000,-0.0200,-0.0217,0.1559,0.159
72.403000,0.0179,-0.0214,0.2429,0.244
72.403000,0.0354,-0.0176,0.2877,0.290
72.403000,0.0255,-0.0138,0.2825,0.284
72.408000,0.0477,0.0126,0.2810,0.285
72.412000,0.0592,-0.0028,0.3366,0.342
72.418000,0.0209,-0.0133,0.3137,0.315
72.423000,0.0269,-0.0201,0.2581,0.260
72.427000,0.0281,0.0088,0.2315,0.233
72.432000,0.0614,0.0636,0.1555,0.179
72.437000,0.0657,0.0551,0.1526,0.175
72.443000,0.0521,0.0157,0.2127,0.220
72.449000,0.0030,-0.0078,0.2678,0.268
72.453000,-0.0920,0.0377,0.2928,0.309
72.457000,-0.1623,0.0710,0.2631,0.317
72.462000,-0.1963,0.0897,0.1876,0.286
72.467000,-0.1719,0.0633,0.1379,0.229
72.473000,-0.1443,0.0430,0.1313,0.200
72.477000,-0.0552,0.0205,0.1606,0.171
72.483000,0.0176,-0.0302,0.1006,0.107
72.488000,0.0279,-0.0152,0.0721,0.079
72.494000,0.0406,0.0127,0.0202,0.047
72.498000,0.0840,0.0356,0.0434,0.101
72.502000,0.1233,0.0192,0.0238,0.127
72.517000,0.0922,-0.0410,0.0211,0.103
72.518000,0.0579,-0.0341,0.0173,0.069
72.519000,0.0070,-0.0369,0.0493,0.062
72.523000,-0.0126,-0.0324,0.0821,0.089
72.541000,-0.0367,0.0064,0.1065,0.113
72.541000,-0.0875,0.0426,0.1058,0.144
72.542000,-0.0486,0.0665,0.0625,0.103
72.542000,-0.0077,0.0475,0.0420,0.064
72.546000,0.0140,0.0133,-0.0069,0.020
72.552000,0.0024,0.0291,-0.1088,0.113
72.556000,0.0265,0.1090,-0.1708,0.204
72.561000,0.0883,0.1323,-0.2158,0.268
72.567000,0.1839,0.1293,-0.2796,0.359
72.571000,0.1565,0.0966,-0.3324,0.380
72.576000,0.1106,0.0785,-0.3242,0.351
72.581000,0.0592,0.0877,-0.2938,0.312
72.586000,0.0341,0.0981,-0.2234,0.246
72.591000,0.0613,0.0976,-0.2511,0.276
72.596000,0.1192,0.1031,-0.2182,0.269
72.600000,0.1245,0.0693,-0.1312,0.194
72.605000,0.1071,0.0323,-0.1292,0.171
72.611000,0.0885,-0.0045,-0.0607,0.107
72.616000,0.0084,-0.0172,-0.0333,0.038
72.621000,-0.0364,-0.0013,-0.0358,0.051
72.637000,-0.0755,0.0253,0.0022,0.080
72.638000,-0.0631,0.0268,-0.0077,0.069
72.638000,-0.0446,0.0354,0.0350,0.067
72.644000,0.0109,-0.0168,0.0356,0.041
72.645000,0.0136,0.0121,0.0160,0.024
72.650000,-0.0442,0.0171,0.0179,0.051
72.655000,-0.0505,0.0481,0.0246,0.074
72.660000,-0.0414,0.1228,0.0264,0.132
72.664000,-0.0147,0.0319,0.0377,0.052
72.669000,-0.0450,-0.0227,0.0490,0.070
72.674000,-0.0358,-0.0020,0.0437,0.057
72.680000,0.0029,0.0541,0.0252,0.060
72.684000,-0.0086,0.0540,0.0283,0.062
72.690000,0.0109,0.0729,-0.0220,0.077
72.695000,0.0314,0.0738,-0.0125,0.081
72.700000,0.0694,0.0308,-0.0566,0.095
72.704000,0.0690,0.0012,-0.0979,0.120
72.710000,0.0568,0.0110,-0.0488,0.076
72.714000,0.0458,0.0136,-0.0582,0.075
72.720000,0.0134,0.0079,-0.0782,0.080
72.734000,0.0062,0.0200,-0.0316,0.038
72.736000,-0.0295,-0.0237,0.0183,0.042
72.737000,-0.0376,-0.0149,0.0403,0.057
72.756000,-0.0741,0.0141,0.0729,0.105
72.756000,-0.0912,-0.0106,0.0424,0.101
72.757000,-0.0476,0.0112,0.0465,0.067
72.757000,-0.0103,0.0245,0.0269,0.038
72.758000,-0.0160,0.0389,-0.0483,0.064
72.763000,0.0020,0.0223,-0.0708,0.074
72.769000,0.0021,0.0592,-0.0885,0.106
72.774000,0.0353,0.0554,-0.0954,0.116
72.779000,0.0825,0.0493,-0.1260,0.158
72.787000,0.0913,0.1145,-0.1363,0.200
72.789000,0.0620,0.1103,-0.1276,0.180
72.793000,0.0769,0.0763,-0.1263,0.166
72.798000,0.0193,0.0427,-0.1440,0.151
72.803000,-0.0009,0.0141,-0.1166,0.117
72.809000,-0.0164,0.0581,-0.1131,0.128
72.813000,-0.0268,-0.0004,-0.1110,0.114
72.818000,0.0104,-0.0121,-0.1090,0.110
72.824000,0.0389,-0.0189,-0.0833,0.094
72.828000,0.0162,-0.0435,-0.0697,0.084
72.833000,-0.0063,-0.0525,-0.0813,0.097
72.838000,-0.0013,-0.0116,-0.0251,0.028
72.844000,0.0047,-0.0066,0.0056,0.010
72.848000,-0.0050,0.0031,0.0242,0.025
72.853000,-0.0003,0.0115,0.0378,0.040
72.868000,-0.0215,0.0115,0.1106,0.113
72.869000,-0.0864,0.0211,0.0642,0.110
72.870000,-0.1115,0.0353,0.0254,0.120
72.874000,-0.0523,0.0553,0.0274,0.081
72.895000,0.0314,0.0918,-0.0194,0.099
72.895000,0.0467,0.0734,-0.0730,0.114
72.896000,0.0937,0.0859,-0.0445,0.135
72.896000,0.1130,0.0545,-0.0542,0.137
72.897000,0.0291,0.0316,-0.0745,0.086
72.903000,-0.0044,0.0278,-0.0639,0.070
72.908000,-0.0056,0.0099,-0.0413,0.043
72.912000,0.0298,-0.0198,0.0047,0.036
72.918000,0.0364,0.0102,0.0146,0.041
72.923000,-0.0031,-0.0148,0.0221,0.027
72.927000,-0.0350,-0.0098,0.0473,0.060
72.931000,-0.0440,-0.0132,0.0273,0.053
72.937000,-0.0424,-0.0118,0.0526,0.069
72.944000,0.0031,-0.0365,0.0421,0.056
72.947000,0.0280,-0.0266,0.0531,0.066
72.952000,0.0433,-0.0097,0.0510,0.068
72.975000,0.0584,0.0143,0.0619,0.086
72.976000,0.0236,0.0309,0.0869,0.095
72.976000,-0.0300,0.0153,0.0774,0.084
72.977000,-0.0143,0.0212,0.0680,0.073
72.977000,0.0321,0.0318,0.0539,0.070
72.981000,0.0388,0.0293,0.0280,0.056
72.985000,0.0411,0.0423,0.0048,0.059
72.991000,0.0268,0.0682,-0.0027,0.073
72.996000,0.0175,0.0143,-0.0649,0.069
73.002000,0.0306,-0.0178,-0.0529,0.064
73.006000,0.0461,0.0026,-0.0399,0.061
73.011000,0.0627,0.0194,-0.0484,0.082
73.015000,0.0613,0.0027,-0.0331,0.070
73.020000,0.0955,0.0004,-0.0476,0.107
73.025000,0.0783,-0.0019,-0.0491,0.092
73.030000,0.0233,0.0065,0.0087,0.026
73.035000,-0.0467,0.0018,0.0699,0.084
73.042000,-0.0057,-0.0053,0.0487,0.049
73.046000,-0.0090,-0.0063,0.0477,0.049
73.050000,0.0116,-0.0252,0.0658,0.071
73.055000,0.0523,-0.0343,0.0766,0.099
73.061000,0.0178,0.0076,0.0445,0.049
73.065000,0.0181,0.0112,0.0401,0.045
73.070000,0.0267,0.0278,0.0619,0.073
73.076000,0.0339,0.0194,0.0645,0.075
73.080000,0.0469,-0.0412,0.0518,0.081
73.085000,-0.0529,-0.0063,0.0820,0.098
73.101000,-0.0865,0.0165,0.0609,0.107
73.102000,-0.0655,0.0901,0.0839,0.139
73.103000,-0.0458,0.0610,0.0913,0.119
73.132000,-0.1044,0.0345,0.0760,0.134
73.133000,-0.0829,0.0332,0.0014,0.089
73.133000,-0.0614,0.0153,-0.0059,0.064
73.134000,-0.0057,-0.0061,-0.0096,0.013
73.134000,0.0708,-0.0035,-0.0726,0.101
73.134000,0.1099,0.0204,-0.0698,0.132
73.135000,0.0725,0.0204,-0.0553,0.093
73.139000,0.0496,0.0085,-0.0397,0.064
73.145000,0.0091,-0.0354,0.0102,0.038
73.150000,-0.0226,-0.0255,0.0075,0.035
73.154000,-0.0576,0.0034,0.0368,0.068
73.159000,-0.0793,0.0344,0.0802,0.118
73.164000,-0.0664,0.0140,0.0923,0.115
73.169000,0.0152,0.0200,0.0950,0.098
73.174000,0.0118,0.0533,0.0408,0.068
73.179000,0.0478,0.0518,0.0249,0.075
73.183000,0.0550,0.0267,0.0259,0.066
73.188000,0.0217,0.0053,0.0555,0.060
73.194000,-0.0219,-0.0183,0.0669,0.073
73.199000,-0.0664,-0.0180,0.0427,0.081
73.203000,-0.0786,0.0180,-0.0525,0.096
73.219000,-0.0517,0.0347,-0.0521,0.081
73.220000,0.0072,0.0488,0.0385,0.063
73.220000,-0.0068,0.0154,-0.0081,0.019
73.247000,0.0105,-0.0036,-0.0721,0.073
73.248000,0.0169,0.0192,-0.1084,0.111
73.248000,0.0468,0.0180,-0.0910,0.104
73.249000,0.0907,0.0287,-0.0915,0.132
73.249000,0.0914,0.0618,-0.1183,0.162
73.249000,0.0457,0.0579,-0.0618,0.096
73.253000,0.0028,0.0042,-0.0248,0.025
73.258000,-0.0481,-0.0313,-0.0166,0.060
73.264000,-0.0310,-0.0238,0.0117,0.041
73.268000,-0.0245,-0.0247,-0.0006,0.035
73.273000,-0.0346,-0.0315,0.0157,0.049
73.277000,-0.0304,-0.0109,-0.0405,0.052
73.283000,-0.0464,0.0523,-0.0750,0.103
73.287000,-0.0387,0.0555,-0.0476,0.083
73.292000,0.0032,0.0195,-0.0430,0.047
73.297000,0.0046,0.0206,-0.0279,0.035
73.302000,0.0321,0.0194,-0.0366,0.052
73.308000,0.0557,-0.0092,-0.0417,0.070
73.312000,0.0341,0.0064,-0.0742,0.082
73.317000,-0.0109,-0.0103,-0.0435,0.046
73.322000,0.0084,0.0208,-0.0486,0.054
73.328000,0.0358,0.0776,-0.0573,0.103
73.333000,0.0615,0.0628,-0.0363,0.095
73.337000,0.0480,0.0374,-0.0308,0.068
73.347000,0.0489,0.0574,-0.0374,0.084
73.348000,0.0854,-0.0060,-0.0095,0.086
73.352000,0.0871,-0.0225,-0.0814,0.121
73.356000,0.0589,0.0157,-0.0377,0.072
73.368000,0.0167,0.0264,-0.0763,0.082
73.369000,-0.0100,0.0203,0.0101,0.025
73.371000,-0.0662,-0.0439,0.0816,0.114
73.376000,-0.1396,-0.0577,0.0991,0.181
73.382000,-0.1992,-0.0346,0.1224,0.236
73.387000,-0.1516,-0.0093,0.1764,0.233
73.391000,-0.1067,0.0491,0.1375,0.181
73.397000,-0.0880,0.0559,0.1796,0.208
73.402000,-0.0752,0.0306,0.1397,0.162
73.407000,-0.0222,0.0411,0.0847,0.097
73.411000,0.0363,0.0314,0.0646,0.081
73.415000,0.1526,0.0064,-0.0278,0.155
73.421000,0.1089,0.0040,-0.0471,0.119
73.426000,0.0857,0.0445,-0.0852,0.129
73.430000,0.0377,0.0537,-0.0802,0.104
73.435000,-0.0182,0.0522,-0.0552,0.078
73.441000,-0.0618,0.0174,-0.0649,0.091
73.445000,-0.0860,0.0019,-0.0472,0.098
73.451000,-0.1291,-0.0182,-0.0178,0.132
73.455000,-0.1292,-0.0132,-0.0458,0.138
73.461000,-0.1042,0.0071,-0.0415,0.112
73.465000,-0.0713,-0.0202,-0.0231,0.078
73.470000,-0.0528,-0.0081,-0.0465,0.071
73.485000,-0.0736,-0.0104,-0.0590,0.095
73.486000,-0.0694,0.0135,-0.0629,0.095
73.487000,-0.0404,-0.0080,-0.0539,0.068
73.513000,-0.0366,0.0123,-0.0676,0.078
73.514000,-0.0376,0.0395,-0.0361,0.065
73.514000,-0.0339,0.0238,-0.0227,0.047
73.514000,-0.0124,0.0069,-0.0001,0.014
73.515000,-0.0217,0.0235,-0.0988,0.104
73.515000,0.0035,0.0268,-0.1006,0.104
73.521000,0.0167,0.0289,-0.0752,0.082
73.524000,0.0737,0.0582,-0.1544,0.181
73.529000,0.0921,0.0470,-0.1263,0.163
73.535000,0.0879,0.0037,-0.1769,0.198
73.540000,0.1158,0.0226,-0.1606,0.199
73.544000,0.0698,-0.0122,-0.1470,0.163
73.549000,0.0681,0.0044,-0.1407,0.156
73.554000,0.0545,-0.0279,-0.0918,0.110
73.559000,0.0078,0.0113,-0.0719,0.073
73.564000,-0.0195,0.0051,-0.0581,0.061
73.569000,-0.0490,0.0049,-0.0302,0.058
73.575000,-0.0544,-0.0084,-0.0621,0.083
73.579000,-0.0324,0.0009,-0.1032,0.108
73.584000,-0.0131,0.0113,-0.0872,0.089
73.589000,0.0001,-0.0021,-0.0937,0.094
73.594000,0.0785,0.0060,-0.0600,0.099
73.599000,0.0838,0.0211,-0.0824,0.119
73.604000,0.0619,0.0515,-0.0620,0.102
73.619000,0.1066,0.0341,-0.1106,0.157
73.620000,0.1416,0.0121,-0.1838,0.232
73.621000,0.1737,0.0129,-0.1888,0.257
73.652000,0.0737,0.0006,-0.1191,0.140
73.653000,-0.0112,0.0584,-0.1678,0.178
73.653000,-0.0480,0.1074,-0.1211,0.169
73.653000,-0.0490,0.0799,-0.0642,0.114
73.654000,-0.0356,0.0610,-0.1468,0.163
73.654000,-0.0377,0.0684,-0.0686,0.104
73.654000,-0.0505,0.0282,-0.1109,0.125
73.659000,-0.0407,0.0346,-0.1281,0.139
73.662000,0.0187,0.0018,-0.1619,0.163
73.668000,0.0527,-0.0249,-0.1114,0.126
73.673000,0.0590,-0.0216,-0.1184,0.134
73.678000,0.0129,-0.0243,-0.1632,0.166
73.682000,0.0218,-0.0461,-0.1343,0.144
73.687000,-0.0300,-0.0463,-0.1332,0.144
73.692000,-0.0493,0.0129,-0.1344,0.144
73.697000,-0.0376,0.0109,-0.0836,0.092
73.702000,-0.0711,0.0328,-0.1021,0.129
73.709000,-0.0223,0.0354,-0.0969,0.106
73.712000,0.0165,0.0297,-0.0859,0.092
73.717000,0.0538,0.0240,-0.1119,0.126
73.722000,0.0919,0.0195,-0.1116,0.146
73.728000,0.1498,-0.0086,-0.1612,0.220
73.732000,0.1526,0.0156,-0.0836,0.175
73.737000,0.1306,0.0397,-0.0791,0.158
73.756000,0.1337,0.0564,-0.0333,0.149
73.759000,0.0834,0.0326,0.0372,0.097
73.760000,0.0881,0.0303,0.0226,0.096
73.760000,0.0573,0.0174,0.0580,0.083
73.761000,0.0149,0.0224,0.1335,0.136
73.766000,0.0026,0.0143,0.1444,0.145
73.771000,-0.0129,-0.0103,0.2230,0.224
